,year,t_s0.0,t_s0.05,t_s0.1,t_s0.15,t_s0.2,t_s0.25,t_s0.3,t_s0.35,t_s0.4,t_s0.45,t_s0.5,t_s0.55,t_s0.6,t_s0.65,t_s0.7,t_s0.75,t_s0.8,t_s0.85,t_s0.9,t_s0.95,t_s1.0,t_s1.05,t_s1.1,t_s1.15,t_s1.2,t_s1.25,t_s1.3,t_s1.35,t_s1.4,t_s1.45,t_s1.5,t_s1.55,t_s1.6,t_s1.65,t_s1.7,t_s1.75,t_s1.8,t_s1.85,t_s1.9,t_s1.95,t_s2.0
254,2019.0,0.0,0.00018192327559862775,0.0003638358671080866,0.0005457377760818005,0.0007276290040678646,0.0009095095526188146,0.0010913794232862983,0.001273238617619299,0.0014550871371659113,0.001636924983476007,0.001818752158099457,0.0020005686625843566,0.0021823744984770244,0.0023641696673255552,0.0025459541706753797,0.002727728010075481,0.002909491187071289,0.003091243703207347,0.0032729855600290847,0.0034547167590810446,0.003636437301908657,0.0038181471900538,0.0039998464250610155,0.004181535008473958,0.0043632129418345045,0.004544880226681869,0.004726536864564146,0.004908182857016996,0.005089818205583185,0.005271442911801927,0.0054530569772159865,0.005634660403360137,0.005816253191777143,0.005997835344004443,0.006179406861580361,0.006360967746042334,0.006542517998927799,0.006724057621773305,0.0069055866161154,0.007087104983490633,0.007268612725433776
255,2020.0,0.0,0.00022750192216314247,0.00045498718736425303,0.000682455798596493,0.0009099077588547999,0.0011373430711305588,0.0013647617384151545,0.0015921637636981956,0.001819549149971067,0.0020469179002198246,0.0022742700174314123,0.0025016055045927743,0.002728924364689078,0.0029562266007037152,0.003183512215620077,0.003410781212419778,0.003638033594083545,0.0038652693635921054,0.004092488523923521,0.004319691078055854,0.004546877028964502,0.00477404637962664,0.005001199133016776,0.005228335292109421,0.005455454859873754,0.005682557839285174,0.005909644233312861,0.006136714044925107,0.006363767277091981,0.006590803932779998,0.006817824014956564,0.007044827526586417,0.0072718144706325205,0.0074987848500605025,0.007725738667833326,0.007952675926908626,0.008179596630249364,0.008406500780814952,0.008633388381562135,0.008860259435449436,0.009087113945431824
256,2021.0,0.0,0.0002731211407454026,0.0005462183439330914,0.0008192916146807505,0.0010923409581033994,0.0013653663793160575,0.0016383678834284154,0.001911345475547499,0.0021842991607829987,0.0024572289442383877,0.002730134831015363,0.003003016826216509,0.0032758749349390826,0.0035487091622785627,0.003821519513330429,0.004094305993186609,0.004367068606937252,0.004639807359668069,0.004912522256468321,0.005185213302420166,0.005457880502604873,0.005730523862103709,0.006003143385991727,0.006275739079347531,0.006548310947241731,0.006820858994748491,0.0070933832269348684,0.007365883648867921,0.007638360265612931,0.00791081308223518,0.008183242103791954,0.008455647335344985,0.00872802878195067,0.009000386448663633,0.009272720340535834,0.00954503046261923,0.00981731681996223,0.010089579417608796,0.010361818260607336,0.010634033353998262,0.010906224702821987
257,2022.0,0.0,0.00031878172169630403,0.0006375309230115533,0.0009562476119864272,0.0012749317966616047,0.0015935834850679953,0.0019122026852400609,0.0022307894052024935,0.0025493436529782088,0.002867865436588346,0.003186354764046939,0.003504811643368022,0.0038232360825558587,0.0041416280896182656,0.004459987672552401,0.004778314839358089,0.005096609598026269,0.005414871956547884,0.005733101922906769,0.006051299505084984,0.006369464711061035,0.0066875975488081,0.007005698026298468,0.007323766151498212,0.007641801932369852,0.007959805376872353,0.008277776492962019,0.008595715288589822,0.008913621771704072,0.009231495950250412,0.009549337832167382,0.009867147425395295,0.010184924737862922,0.01050266977750347,0.010820382552239494,0.011138063069997095,0.011455711338690833,0.011773327366237929,0.012090911160548501,0.012408462729529113,0.012725982081084553
258,2023.0,0.0,0.00036448449383286174,0.0007289265873158257,0.0010933262923344955,0.0014576836207691457,0.0018219985844929454,0.002186271195376399,0.002550501465277577,0.002914689406054549,0.0032788350295538393,0.003642938347620195,0.004006999372087705,0.004371018114788683,0.004734994587545671,0.005098928802176772,0.005462820770492094,0.0058266705042981926,0.006190478015392742,0.006554243315569863,0.006917966416613908,0.00728164733030745,0.007645286068422408,0.008008882642727144,0.008372437064982918,0.008735949346944771,0.009099419500363304,0.009462847536978458,0.009826233468531953,0.01018957730674952,0.010552879063357778,0.010916138750073578,0.011279356378610217,0.011642531960673885,0.01200566550796367,0.01236875703217244,0.012731806544987734,0.013094814058092652,0.013457779583160523,0.013820703131862011,0.01418358471585801,0.014546424346805864
259,2024.0,0.0,0.00041023032600673304,0.0008204070792547924,0.001230530276510322,0.0016405999345305844,0.0020506160700577425,0.0024605786998321832,0.002870487840577418,0.0032803435090125177,0.003690145721839677,0.004099894495758427,0.004509589847456752,0.0049192317936102015,0.005328820350885444,0.005738355535942041,0.006147837365426234,0.006557265855978045,0.006966641024224174,0.007375962886783327,0.007785231460264441,0.008194446761269347,0.008603608806383,0.009012717612187693,0.009421773195254168,0.009830775572141626,0.01023972475940127,0.010648620773574535,0.0110574636311922,0.011466253348776156,0.01187498994283942,0.012283673429882569,0.012692303826399964,0.013100881148876198,0.013509405413783426,0.013917876637585813,0.014326294836736864,0.014734660027684754,0.015142972226862561,0.015551231450697145,0.01595943771560382,0.016367591037989904
260,2025.0,0.0,0.000456020128440926,0.0009119742236229911,0.0013678623083386299,0.0018236844053625134,0.0022794405374568782,0.0027351307273661973,0.003190754997822509,0.0036463133715436413,0.004101805871230546,0.0045572325195735175,0.005012593339244198,0.005467888352900907,0.005923117583187754,0.006378281052736412,0.006833378784158128,0.007288410800056155,0.007743377123017758,0.008198277775610663,0.008653112780395489,0.009107882159913316,0.009562585936691903,0.010017224133246572,0.01047179677207577,0.010926303875664622,0.011380745466484044,0.011835121566990736,0.012289432199626305,0.012743677386818142,0.01319785715097943,0.013651971514509142,0.014106020499792926,0.014560004129201332,0.015013922425088921,0.0154677754097996,0.015921563105660397,0.016375285534985906,0.01682894272007296,0.017282534683209505,0.01773606144666484,0.01818952303269672
261,2026.0,0.0,0.0005018548539776901,0.001003629930098171,0.0015053252584316112,0.0020069408690241985,0.0025084767919061335,0.0030099330570809713,0.0035113096945353917,0.004012606734232094,0.004513824206117789,0.005014962140112544,0.005516020566117774,0.006016999514016241,0.006517899013666728,0.007018719094907588,0.007519459787559413,0.00802012112141881,0.008520703126262852,0.009021205831849066,0.009521629267911003,0.010021973464165335,0.010522238450305643,0.011022424256005081,0.01152253091091815,0.012022558444677145,0.012522506886895712,0.013022376267160851,0.013522166615048903,0.014021877960106899,0.014521510331866772,0.015021063759838249,0.01552053827351152,0.01601993390235279,0.01651925067581317,0.017018488623319783,0.017517647774282885,0.01801672815808608,0.018515729804101433,0.019014652741673466,0.01951349700012983,0.020012262608777753
262,2027.0,0.0,0.0005477354992473593,0.0010953761955834196,0.0016429221277176609,0.0021903733343311416,0.002737729854070281,0.003284991725558406,0.0038321589873859807,0.0043792316781186,0.004926209836288109,0.005473093500399706,0.006019882708930169,0.006566577500326964,0.007113177913009139,0.007659683985363763,0.008206095755754816,0.00875241326251519,0.009298636543944916,0.00984476563832093,0.01039080058388997,0.010936741418869467,0.011482588181449316,0.012028340909790103,0.012573999642022216,0.01311956441625206,0.013665035270552295,0.01421041224297337,0.014755695371531985,0.015300884694218198,0.01584598024899364,0.01639098207379508,0.016935890206525528,0.01748070468506402,0.01802542554725939,0.018570052830932937,0.019114586573877546,0.01965902681385856,0.02020337358861557,0.020747626935854413,0.021291786893257836,0.021835853498479274
263,2028.0,0.0,0.0005936631057279484,0.0011872151063450076,0.0017806560506627989,0.0023739859874520874,0.0029672049654436705,0.0035603130333337063,0.004153310239774832,0.004746196633382382,0.005338972262732611,0.005931637176361804,0.006524191422769832,0.007116635050413933,0.007708968107714931,0.008301190643055456,0.008893302704777284,0.009485304341184886,0.010077195600544542,0.010668976531082563,0.011260647180986183,0.011852207598408881,0.012443657831457955,0.01303499792821139,0.013626227936700097,0.014217347904922129,0.014808357880834677,0.01539925791235941,0.015990048047378025,0.01658072833373314,0.01717129881923185,0.017761759551641276,0.018352110578692127,0.018942351948075142,0.019532483707446424,0.02012250590442033,0.020712418586576575,0.0213022218014558,0.021891915596562228,0.022481500019360112,0.023070975117276404,0.023660340937705193
264,2029.0,0.0,0.0006396387605889231,0.0012791488396883821,0.0019185302977771101,0.002557783195281438,0.0031969075925770696,0.003835903549986419,0.004474771127782162,0.005113510386184572,0.005752121385362408,0.006390604185433801,0.007028958846465372,0.007667185428473111,0.008305283991418833,0.008943254595218164,0.009581097299730779,0.010218812164769275,0.010856399250093851,0.011493858615414965,0.012131190320388896,0.012768394424626628,0.013405470987684964,0.014042420069069195,0.014679241728239312,0.015315936024599353,0.015952503017504505,0.01658894276626377,0.017225255330130196,0.017861440768310644,0.018497499139958684,0.01913343050418259,0.019769234920035572,0.020404912446526424,0.02104046314260888,0.02167588706719048,0.022311184279125484,0.022946354837224625,0.023581398800244457,0.024216316226893575,0.024851107175829057,0.025485771705662685
265,2030.0,0.0,0.0006856635969807456,0.0013711796645576868,0.0020565482765402265,0.002741769506672931,0.003426843428631088,0.004111770116027813,0.004796549642402503,0.005481182081235048,0.00616566750593428,0.006850005989845975,0.007534197606248405,0.00821824242835234,0.00890214052930638,0.009585891982187178,0.010269496860011884,0.010952955235729256,0.011636267182222326,0.012319432772307515,0.013002452078739068,0.013685325174201068,0.0143680521313172,0.015050633022642756,0.01573306792067264,0.01641535689783069,0.017097500026477697,0.017779497378912268,0.018461349027366403,0.019143055044006374,0.01982461550093717,0.020506030470198056,0.02118730002376079,0.021868424233539407,0.02254940317137688,0.02323023690905579,0.023910925518295656,0.024591469070749383,0.025271867638007706,0.025952121291598296,0.02663223010298399,0.02731219414356545
266,2031.0,0.0,0.0007317387930925179,0.001463309939653712,0.0021947135285831365,0.0029259496487030745,0.0036570183887461027,0.0043879198373621975,0.005118654083115182,0.005849221214488054,0.0065796213198758835,0.007309854487592027,0.008039920805862799,0.008769820362836356,0.009499553246571146,0.010229119545046572,0.010958519346154105,0.011687752737705281,0.012416819807429036,0.013145720642967262,0.013874455331884583,0.014603023961655914,0.015331426619681565,0.016059663393270363,0.016787734369655638,0.017515639635985458,0.018243379279326177,0.018970953386662437,0.019698362044896278,0.020425605340848918,0.021152683361257196,0.021879596192779793,0.022606343921991012,0.023332926635386997,0.024059344419380402,0.02478559736030217,0.025511685544405083,0.02623760905785666,0.026963367986748032,0.027688962417088625,0.028414392434807034,0.02913965812574748
267,2032.0,0.0,0.0007778655959693737,0.0015555421610109477,0.002333029800981379,0.0031103286216307424,0.003887438728600756,0.004664360227426556,0.005441093223542026,0.006217637822271804,0.006993994128838388,0.00777016224835414,0.008546142285833724,0.00932193434618167,0.010097538534198591,0.01087295495458207,0.011648183711925775,0.012423224910717678,0.013198078655341838,0.013972745050081947,0.01474722419911334,0.0155215162065101,0.01629562117624417,0.017069539212181795,0.01784327041809064,0.01861681489762823,0.01939017275435795,0.020163344091733926,0.020936329013112598,0.021709127621745594,0.022481740020782404,0.023254166313273927,0.024026406602164485,0.024798460990302473,0.02557032958042882,0.026342012475187637,0.02711350977712179,0.027884821588672004,0.028655948012177745,0.029426889149877233,0.030197645103912762,0.030968215976321822
268,2033.0,0.0,0.0008240453208108178,0.0016478789606200195,0.0024715010441855867,0.0032949116961331626,0.004118111040961381,0.004941099203036536,0.005763876306592586,0.006586442475735588,0.007408797834443703,0.008230942506560979,0.009052876615806227,0.00987460028576681,0.010696113639903082,0.011517416801543945,0.01233850989389218,0.013159393040020895,0.013980066362877075,0.014800529985278033,0.015620784029912294,0.016440828619344927,0.017260663876008664,0.018080289922213666,0.018899706880142197,0.01971891487184685,0.02053791401925853,0.0213567044441767,0.022175286268281802,0.022993659613119277,0.023811824600118214,0.024629781350576252,0.025447529985667572,0.02626507062644201,0.02708240339382506,0.027899528408614316,0.028716445791486578,0.029533155662994304,0.030349658143564717,0.03116595335349981,0.03198204141297989,0.032797922442064475
269,2034.0,0.0,0.0008702793514725471,0.0017403231073886971,0.002610131413455008,0.003479704415216389,0.004349042258064095,0.005218145087225068,0.006087013047772594,0.0069556462846165346,0.00782404494251221,0.008692209166055065,0.00956013909968334,0.010427834887680731,0.011295296674168398,0.012162524603116509,0.013029518818335362,0.013896279463478045,0.014762806682044882,0.015629100617378988,0.016495161412668935,0.01736098921094431,0.018226584155084602,0.0190919463878112,0.0199570760516945,0.0208219732891477,0.021686638242431222,0.02255107105365184,0.023415271864762666,0.024279240817566716,0.025142978053706244,0.026006483714681394,0.026869757941830663,0.027732800876346886,0.028595612659269243,0.02945819343148237,0.030320543333725247,0.031182662506580527,0.032044551090480766,0.032906209225713745,0.03376763705240826,0.034628834710550116
270,2035.0,0.0,0.000916569141446999,0.0018328775091234206,0.0027489252718257973,0.0036647125981534856,0.0045802396565175485,0.00549550661513365,0.006410513642032711,0.0073252609050475925,0.008239748571824634,0.00915397680981922,0.010067945786295773,0.01098165566832865,0.011895106622805685,0.012808298816421981,0.013721232415688789,0.014633907586924622,0.015546324496260588,0.01645848330964217,0.017370384192829214,0.018282027311388838,0.01919341283070608,0.020104540915978575,0.021015411732217437,0.021926025444248154,0.02283638221671147,0.02374648221406339,0.02465632560057429,0.025565912540330693,0.026475243197234377,0.027384317735005048,0.028293136317175893,0.029201699107101575,0.030110006267952016,0.03101805796271151,0.03192585435418582,0.03283339560499954,0.033740681877591605,0.03464771333422423,0.035554490136977535,0.036461012447748686
271,2036.0,0.0,0.0009629162150517345,0.0019255452148998486,0.0028878871936584005,0.003849942345206081,0.004811710863195984,0.00577319294105294,0.006734388771971744,0.007695298548918039,0.008655922464631871,0.009616260711625912,0.010576313482182798,0.011536080968363116,0.012495563362000084,0.013454760854702208,0.014413673637848845,0.015372301902599972,0.016330645839886415,0.017288705640418733,0.018246481494683664,0.019203973592942347,0.020161182125235655,0.02111810728137975,0.022074749250971415,0.023031108223385388,0.023987184387773475,0.024942977933069876,0.025898489047985862,0.02685371792101332,0.027808664740425648,0.02876332969427775,0.029717712970402488,0.030671814756416893,0.031625635239721284,0.03257917460749571,0.0335324330467035,0.034485410744094835,0.03543810788619872,0.036390524659330126,0.03734266124958907,0.03829451784286064
272,2037.0,0.0,0.0010093221686604537,0.0020183294175089017,0.003027021968295074,0.004035400042497805,0.005043463861320596,0.006051213645701381,0.007058649616303647,0.008065771993522652,0.00907258099748276,0.010079076848040991,0.011085259764785249,0.012091129967035208,0.013096687673844087,0.014101933103996878,0.015106866476012115,0.016111488008144548,0.017115797918380693,0.018119796424445056,0.019123483743793024,0.020126860093622412,0.021129925690862805,0.022132680752183553,0.02313512549398844,0.0241372601324219,0.025139084883367246,0.026140599962444,0.027141805585015,0.028142701966179295,0.029143289320778365,0.030143567863396115,0.031143537808354438,0.03214319936971766,0.03314255276129874,0.03414159819664242,0.035140335889047414,0.03613876605154864,0.03713688889693145,0.03813470463772006,0.039132213486189116,0.040129415654353906
273,2038.0,0.0,0.001055788671862956,0.0021112334557713552,0.0031663346035255557,0.004221092366607948,0.005275506996177626,0.006329578743080155,0.007383307857837806,0.008436694590663762,0.009489739191445246,0.010542441909760392,0.011594802994871145,0.012646822695720594,0.013698501260944518,0.014749838938858062,0.01580083597746995,0.01685149262447183,0.017901809127247148,0.01895178573286671,0.020001422688091353,0.021050720239371046,0.022099678632848452,0.02314829811435626,0.024196578929419843,0.025244521323257274,0.026292125540777533,0.02733939182658851,0.028386320424985456,0.02943291157996608,0.030479165535218122,0.03152508253412645,0.03257066281977394,0.03361590663493974,0.03466081422210188,0.0357053858234373,0.0367496216808183,0.037793522035821425,0.03883708712972034,0.03988031720348939,0.04092321249780717,0.041965773253051175
274,2039.0,0.0,0.0011023174684208215,0.0022042608164536404,0.003305830328449666,0.004407026288390625,0.005507848979884322,0.00660829868616819,0.007708375690106628,0.008808080274197216,0.009907412720568942,0.011006373310977757,0.012104962326817237,0.013203180049112362,0.014301026758520408,0.015398502735335384,0.01649560825948715,0.017592343610537853,0.018688709067689935,0.01978470490978257,0.02088033141529344,0.021975588862337858,0.023070477528671418,0.024164997691690893,0.025259149628436006,0.026352933615581442,0.027446349929451053,0.028539398846010755,0.02963208064086853,0.030724395589277087,0.03181634396613653,0.03290792604599169,0.03399914210303301,0.03508999241110011,0.036180477243681786,0.03727059687391243,0.03836035157457829,0.039449741618113876,0.040538767276607324,0.04162742882179593,0.04271572652506972,0.04380366065747232
275,2040.0,0.0,0.0011489103768180797,0.002297415135348757,0.0034455145950902377,0.004593209075109073,0.005740498894041934,0.006887384370093841,0.008033865821038155,0.009179943564225468,0.010325617916574714,0.011470889194579392,0.012615757714307563,0.013760223791400072,0.01490428774107766,0.01604794987813385,0.017191210516942945,0.018334069971457367,0.019476528555206762,0.020618586581302445,0.021760244362438286,0.02290150221088716,0.024042360438508048,0.025182819356741604,0.026322879276611033,0.02746254050873098,0.028601803363295986,0.029740668150090244,0.030879135178487616,0.03201720475744807,0.033154877195522126,0.03429215280084996,0.03542903188116586,0.036565514743791105,0.037701601695644626,0.03883729304323591,0.03997258909267032,0.04110749014965087,0.04224199651947025,0.04337610850702589,0.044509826416806675,0.04564315055290358
276,2041.0,0.0,0.001195569289890841,0.0023907001965444152,0.0035853930772926645,0.004779648288963934,0.005973466187890963,0.007166847129910892,0.008359791470369693,0.009552299564115074,0.010744371765505356,0.011936008428408584,0.013127209906198978,0.014317976551764033,0.015508308717503638,0.016698206755327405,0.017887671016662665,0.019076701852448252,0.020265299613141607,0.021453464648714338,0.02264119730866021,0.023828497941984494,0.025015366897221725,0.026201804522418826,0.027387811165151987,0.02857338717251423,0.029758532891127842,0.030943248667132828,0.032127534846204675,0.03331139177353659,0.03449481979385549,0.03567781925141489,0.03686039048999845,0.03804253385292089,0.039224249683028845,0.040405538322699996,0.04158640011384929,0.04276683539792181,0.04394684451590258,0.04512642780831122,0.046305585615202816,0.047484318276174164
277,2042.0,0.0,0.0012422961902611718,0.002484119963240161,0.0037254717168684337,0.004966351848506356,0.006206760754944085,0.007446698832406895,0.008686166476553403,0.00992516408247468,0.011163692044702245,0.012401750757200958,0.01363934061337524,0.014876462006071733,0.016113115327574867,0.017349300969614845,0.01858501932336143,0.019820270779431937,0.021055055727887684,0.02228937455823754,0.023523227659438817,0.02475661541989993,0.02598953822747596,0.02722199646947665,0.028453990532665507,0.02968552080325626,0.03091658766691996,0.032147191508785866,0.03337733271343879,0.03460701166492175,0.03583622874673775,0.037064984341854235,0.038293278832695066,0.039521112601152986,0.04074848602858161,0.04197539949580076,0.04320185338309823,0.04442784807022715,0.04565338393641305,0.046878461360349455,0.04810308072019964,0.04932724239360198
278,2043.0,0.0,0.0012890931499081049,0.0025776785768609756,0.003865756722255753,0.00515332802684032,0.00644039293071863,0.007726951873342713,0.009013005293522447,0.010298553629423779,0.01158359731856784,0.01286813679783716,0.014152172503475668,0.015435704871085143,0.016718734335634977,0.018001261331455076,0.019283286292245627,0.02056480965107177,0.02184583184036981,0.023126353291940127,0.02440637443696403,0.025685895705986006,0.026964917528933263,0.028243440335104175,0.02952146455317628,0.030798990611202726,0.032076018936620265,0.033352549956243926,0.03462858409627323,0.03590412178228952,0.03717916343925953,0.03845370949153981,0.03972776036287051,0.041001316476384275,0.042274378254601785,0.04354694611943888,0.04481902049219855,0.04609060179358515,0.04736169044369554,0.0486322868620217,0.049902391467458784,0.05117200467829708
279,2044.0,0.0,0.001335962330315077,0.0026713803573557016,0.004006254568945877,0.005340585452174196,0.0066743734933911725,0.008007619178216352,0.009340322991538308,0.010672485417511979,0.01200410693956755,0.013335188040406898,0.014665729202004485,0.015995730905615346,0.017325193631769764,0.018654117860279484,0.01998250407023683,0.02131035274001647,0.02263766434727721,0.023964439368967305,0.025290678281318257,0.026616381559854574,0.02794154967939022,0.029266183114031286,0.030590282337178643,0.03191384782152884,0.033236880039076766,0.03455937946111298,0.03588134655823172,0.03720278180032821,0.03852368565659958,0.03984405859555018,0.041163901084989796,0.04248321359203722,0.04380199658311934,0.04512025052397739,0.046437975879661586,0.04775517311453914,0.04907184269228981,0.05038798507591391,0.05170360072773139,0.05301869010937654
280,2045.0,0.0,0.0013829059827434875,0.002765229803737057,0.004146972000279803,0.005528133108840372,0.006908713665056965,0.008288714203738223,0.00966813525886856,0.011046977363605492,0.012425241050287639,0.013802926850428499,0.015180035294728,0.016556566913065396,0.017932522234506365,0.01930790178730568,0.020682706098901882,0.022056935695929702,0.023430591104212972,0.02480367284877083,0.026176181453819503,0.027548117442771414,0.028919481338242292,0.03029027366204584,0.031660494935200845,0.03303014567793472,0.03439922640967552,0.035767737649066156,0.0371356799139555,0.03850305372141083,0.039869859587708056,0.04123609802834416,0.04260176955802919,0.04396687469069693,0.045331413939500464,0.04669538781681837,0.048058796834250295,0.049421641502626734,0.05078392233200457,0.05214563983167153,0.05350679451014706,0.054867386875182333
281,2046.0,0.0,0.0014299264484041174,0.0028592315943987145,0.004287916027902128,0.0057159803378965535,0.007143425112435153,0.008570250938635837,0.009996458402689257,0.011422048089857029,0.012847020584478841,0.014271376469968011,0.015695116328823033,0.01711824074261603,0.018540750292013186,0.019962645556757863,0.021383927115685708,0.022804595546721984,0.024224651426884236,0.025644095332285843,0.02706292783813513,0.028481149518739812,0.029898760947506986,0.03131576269695202,0.032732155338688784,0.03414793944344208,0.03556311558104497,0.036977684320440574,0.03839164622968827,0.03980500187596103,0.04121775182554899,0.042629896643862075,0.04404143689543183,0.045452373143914926,0.04686270595209052,0.04827243588186647,0.04968156349428288,0.05109008934950854,0.052498014006845395,0.05390533802473385,0.055312061960750114,0.05671818637160886
282,2047.0,0.0,0.00147702615838341,0.0029533905869580934,0.004429093931501704,0.005904136836744733,0.007378519946371398,0.008852243903023194,0.01032530934830067,0.011797716922763435,0.013269467265939028,0.014740561016319376,0.01621099881136523,0.017680781287509717,0.01914990908016012,0.020618382823699655,0.022086203151489237,0.023553370695875486,0.025019886088181842,0.026485749958724547,0.027950962936804657,0.029415525650714258,0.030879438727740904,0.032342702794165845,0.03380531847527024,0.035267286395334274,0.03672860717764159,0.03818928144448197,0.0396493098171522,0.04110869291595698,0.0425674313602169,0.044025525768264906,0.04548297675745161,0.04693978494414708,0.04839595094374083,0.04985147537064982,0.05130635883831314,0.052760601959202624,0.05421420534481758,0.055667169605691846,0.05711949535139382,0.05857118319053001
283,2048.0,0.0,0.0015242076332384613,0.0030477118174374596,0.004570513257572628,0.006092612657447205,0.007614010719693809,0.009134708145786874,0.010654705636031991,0.012174003889579232,0.013692603604421372,0.015210505477399217,0.016727710204202495,0.018244218479368968,0.01976003099629775,0.021275148447240433,0.022789571523311736,0.024303300914491288,0.025816337309620963,0.02732868139641287,0.02884033386145113,0.030351295390193656,0.03186156666697482,0.03337114837501254,0.0348800411964012,0.036388245812124964,0.037895762902051544,0.03940259314494554,0.04090873721845778,0.04241419579913863,0.04391896956243535,0.04542305918269918,0.046926465333182676,0.048429188686045066,0.049931229912352215,0.05143258968208819,0.052933268664144606,0.05443326752633304,0.055932586935384165,0.05743122755695129,0.05892919005561037,0.06042647509486443
284,2049.0,0.0,0.0015714734821923315,0.003142200498643888,0.004712181816953986,0.0062814182034269805,0.007849910423058937,0.009417659239559839,0.010984665415334938,0.012550929711511394,0.014116452887922293,0.015681235703119967,0.01724527891437777,0.018808583277689195,0.020371149547777634,0.021932978478093723,0.023494070820821555,0.02505442732687868,0.02661404874592499,0.028172935826360046,0.029731089315330195,0.03128850995872767,0.0328451985011986,0.03440115568614033,0.03595638225571118,0.03751087895082783,0.03906464651116881,0.040617685675183424,0.04216999718008729,0.043721581761870354,0.04527244015529597,0.04682257309390714,0.048371981310030954,0.04992066553477503,0.05146862649803641,0.0530158649285033,0.05456238155365423,0.056108177099767786,0.057653252291920865,0.05919760785398953,0.06074124450865881,0.06228416297742001
285,2050.0,0.0,0.001618826401871054,0.0032368620176086438,0.004854107680977826,0.006470564224303033,0.008086232478459188,0.009701113272888584,0.011315207435599994,0.012928515793168671,0.014541039170745229,0.016152778392056533,0.01776373427940925,0.019373907653696065,0.020983299334393912,0.022591910139573734,0.0241997408858996,0.025806792388634037,0.02741306546164246,0.029018560917393188,0.03062327956696631,0.03222722222005192,0.03383038968495544,0.03543278276860473,0.03703440227654653,0.03863524901295534,0.04023532378063699,0.041834627381025946,0.043433160614196,0.04503092427886113,0.04662791917237641,0.0482241460907451,0.04981960582861866,0.05141429917930651,0.053008226934766256,0.054601389885621465,0.056193788821159885,0.05778542452932989,0.05937629779675557,0.06096640940873144,0.06255576014922859,0.0641443508008992
286,2051.0,0.0,0.001666269174499746,0.003331701931996278,0.004996299176052155,0.0066600618086365415,0.008322990730118107,0.009985086839280122,0.011646351033316904,0.013306784207842703,0.0149663872568917,0.016625161072925998,0.01828310654683829,0.019940224567953635,0.021596516024034784,0.023251981801291066,0.024906622784373944,0.026560439856386786,0.028213433898884865,0.02986560579188513,0.03151695641386443,0.03316748664176572,0.03481719735100253,0.036466089415463365,0.038114163707509974,0.039761421097990635,0.04140786245623662,0.04305348865006842,0.04469830054580015,0.04634229900824227,0.04798548490070775,0.04962785908501122,0.051269422421478694,0.05291017576894497,0.054550119984762446,0.056189255924805614,0.05782758444346481,0.05946510639366487,0.06110182262685804,0.06273773399303018,0.06437284134070875,0.06600714551695841
287,2052.0,0.0,0.0017138046642788396,0.0034267259628197877,0.005138764872723911,0.006849922369333683,0.008560199426228543,0.01026959701523733,0.011978116106435621,0.013685757668159937,0.015392522666999753,0.017098412067813484,0.018803426833725823,0.020507567926136616,0.022210836304723536,0.02391323292744385,0.025614758750544198,0.02731541472856236,0.029015201814329927,0.030714120958982072,0.03241217311195399,0.03410935922099245,0.035805680232158466,0.03750113708982816,0.039195730736701684,0.04088946211380318,0.04258233216049234,0.04427434181445733,0.045965492011729836,0.04765578368668422,0.049345217772042815,0.05103379519887863,0.05272151689662241,0.05440838379306534,0.05609439681436257,0.05777955688503855,0.059463864927991494,0.06114732186449334,0.06282992861420222,0.064511686095158,0.06619259522379295,0.0678726569149326
288,2053.0,0.0,0.0017614358140685127,0.003521939987811251,0.005281513575718044,0.00704015763033361,0.00879787320227532,0.010554661340225202,0.012310523090942382,0.01406545949926663,0.015819471608123692,0.017572560458527064,0.019324727089588656,0.02107597253852056,0.022826297840639498,0.024575704029374812,0.02632419213627113,0.028071763190991916,0.029818418221329246,0.03156415825320291,0.033308984310671974,0.03505289741593032,0.036795898589324416,0.03853798884934445,0.0402791692126403,0.04201944069401975,0.043758804306454735,0.04549726106108931,0.047234811967239665,0.04897145803240033,0.05070720026225306,0.05244203966066774,0.05417597722970324,0.05590901396962167,0.05764115087888477,0.059372388954163746,0.0611027291903401,0.06283217258051454,0.06456072011600611,0.06628837278636013,0.06801513157935712,0.0697409974810057
289,2054.0,0.0,0.0018091656411511892,0.0036173500329326203,0.0054245543111726136,0.007230779609572302,0.009036027059707408,0.010840297791036235,0.012643592930904113,0.014445913604548721,0.016247260935110752,0.01804763604362858,0.019847040049056908,0.021645474068264114,0.02344293921603935,0.02523943660509964,0.027034967346093453,0.028829532547610448,0.030623133316181494,0.03241577075628754,0.03420744597036496,0.035998160058807294,0.03778791411997595,0.0395767092502064,0.041364546543803726,0.04315142709306041,0.04493735198825455,0.04672232231765694,0.04850633916753644,0.0502894036221635,0.05207151676381905,0.053852679672798054,0.055632893427413954,0.0574121591040031,0.05919047777693276,0.06096785051860465,0.06274427839946117,0.06451976248798985,0.06629430385072599,0.06806790355226333,0.06984056265525496,0.0716122822204186
